id,product_name,category,price_clp,rating,store_name,sku
1433,UHD 4K,tv,314000,4.1,TiendaElectro,LGTV01433
1434,A6H,tv,458000,2.7,OutletCL,HISTV01434
1435,Major IV,audio,339000,3.1,La Polar,MARAU01435
1436,Mabe Smart 67,electrohogar,750000,2.9,SóloParaTi,MABEL01436
1437,Pixel 8 Pro,celular,571000,4.0,ABCDigital,GOOCE01437
1438,MateBook X Pro,laptop,2143000,3.2,SóloParaTi,HUALA01438
1439,Realme Tab 15,tablet,223000,4.4,MercadoLibre Chile,REATA01439
1440,Huawei Pro 39,smartwatch,435000,3.4,Falabella,HUASM01440
1441,Huawei Pro 11,smartwatch,344000,3.1,TiendaElectro,HUASM01441
1442,Samsung 2024 43,smartwatch,152000,4.5,SóloParaTi,SAMSM01442
1443,Amazon Pad 8,tablet,683000,3.9,ABCDigital,AMATA01443
1444,Xiaomi 10 93,tablet,384000,4.5,MercadoLibre Chile,XIATA01444
1445,Amazon Lite 84,tablet,528000,4.3,TiendaElectro,AMATA01445
1446,Huawei 2024 86,smartwatch,101000,4.2,OutletCL,HUASM01446
1447,Apple 2024 28,smartwatch,422000,3.5,MercadoLibre Chile,APPSM01447
1448,Sony Alpha 69,camara,1264000,3.4,Ripley,SONCA01448
1449,MateBook 14,laptop,1071000,4.4,La Polar,HUALA01449
1450,LG Pro 67,electrohogar,376000,4.1,Falabella,LGEL01450
1451,Black+Decker 2024 55,electrohogar,876000,4.7,Paris.cl,BLAEL01451
1452,Alcatel Lite 81,tablet,370000,3.0,Paris,ALCTA01452
1453,Reno 11,celular,485000,3.5,ABCDigital,OPPCE01453
1454,Samsung Lite 40,tablet,369000,4.5,ABCDigital,SAMTA01454
1455,A78,celular,1107000,4.9,PC Factory,OPPCE01455
1456,Polar Active 11,smartwatch,355000,3.9,La Polar,POLSM01456
1457,MacBook Pro 14,laptop,2209000,3.2,La Polar,APPLA01457
1458,C835,tv,1089000,3.3,Falabella,TCLTV01458
1459,Yoga 7i,laptop,2300000,2.8,OutletCL,LENLA01459
1460,LG Plus 28,electrohogar,816000,3.7,Ripley,LGEL01460
1461,Xiaomi Lite 16,tablet,602000,3.2,Paris.cl,XIATA01461
1462,Suunto Pro 66,smartwatch,328000,3.3,MercadoLibre Chile,SUUSM01462
1463,Emberton II,audio,95000,4.2,Ripley,MARAU01463
1464,Lenovo 11 41,tablet,321000,3.6,Paris,LENTA01464
1465,CX Plus,audio,44000,3.2,OutletCL,SENAU01465
1466,A98,celular,789000,3.2,ABCDigital,OPPCE01466
1467,Canon Coolpix 37,camara,833000,4.9,TiendaElectro,CANCA01467
1468,Mabe 2024 95,electrohogar,211000,3.8,La Polar,MABEL01468
1469,Apple Tab 7,tablet,338000,2.7,La Polar,APPTA01469
1470,Fujifilm Alpha 50,camara,1613000,2.7,ABCDigital,FUJCA01470
1471,Fujifilm Lumix 12,camara,1098000,3.2,ABCDigital,FUJCA01471
1472,Vostro,laptop,962000,3.3,Falabella,DELLA01472
1473,Xiaomi Watch 90,smartwatch,330000,3.8,PC Factory,XIASM01473
1474,MateBook D15,laptop,2364000,3.7,OutletCL,HUALA01474
1475,Fujifilm HERO 26,camara,682000,4.7,SóloParaTi,FUJCA01475
1476,Fossil Watch 82,smartwatch,382000,3.9,ABCDigital,FOSSM01476
1477,Poco M6,celular,1191000,3.3,ABCDigital,XIACE01477
1478,Pixel 8,celular,386000,3.7,La Polar,GOOCE01478
1479,Mabe Pro 21,electrohogar,289000,2.7,TiendaElectro,MABEL01479
1480,Huawei Pad 56,tablet,312000,4.9,Falabella,HUATA01480
1481,Vivo Y27,celular,163000,3.4,Paris,VIVCE01481
1482,Bravia X90,tv,345000,3.0,OutletCL,SONTV01482
1483,Xiaomi Pro 75,smartwatch,232000,4.1,Paris.cl,XIASM01483
1484,LG Pro 43,electrohogar,1077000,2.7,OutletCL,LGEL01484
1485,Ambient Light,tv,300000,2.9,PC Factory,PHITV01485
1486,Poco M6,celular,363000,4.3,La Polar,XIACE01486
1487,Aura Studio 3,audio,274000,3.7,OutletCL,HARAU01487
1488,Hamilton Beach Pro 62,electrohogar,84000,5.0,PC Factory,HAMEL01488
1489,Lenovo Tab 17,tablet,751000,3.6,Paris,LENTA01489
1490,Garmin Lite 41,smartwatch,41000,3.2,Ripley,GARSM01490
1491,Amazon 10 89,tablet,696000,2.9,Falabella,AMATA01491
1492,PUS8506,tv,1131000,4.8,SóloParaTi,PHITV01492
1493,Hamilton Beach Plus 38,electrohogar,715000,4.1,TiendaElectro,HAMEL01493
1494,Galaxy Book3,laptop,1748000,3.8,Paris,SAMLA01494
1495,ThinkPad X1,laptop,335000,3.5,Falabella,LENLA01495
1496,OLED G3,tv,1328000,2.7,Paris,LGTV01496
1497,Xiaomi Lite 54,smartwatch,359000,3.7,OutletCL,XIASM01497
1498,C645,tv,1243000,4.8,Hites,TCLTV01498
1499,Samsung Plus 29,electrohogar,629000,3.7,Falabella,SAMEL01499
1500,Vivo Y27,celular,156000,4.7,TiendaElectro,VIVCE01500
1501,Stockwell II,audio,218000,4.5,La Polar,MARAU01501
1502,Polar Active 25,smartwatch,118000,3.0,TiendaElectro,POLSM01502
1503,Insta360 Lumix 61,camara,1876000,3.5,Paris.cl,INSCA01503
1504,Smart TV,tv,584000,2.7,Paris,AOCTV01504
1505,Realme Narzo 60,celular,1162000,4.4,La Polar,REACE01505
1506,Olympus Lumix 77,camara,1390000,4.9,Paris,OLYCA01506
1507,Z870,tv,548000,4.0,MercadoLibre Chile,TOSTV01507
1508,Surface Pro 9,laptop,476000,3.0,Hites,MICLA01508
1509,P735,tv,1528000,4.9,Paris.cl,TCLTV01509
1510,A98,celular,492000,4.9,PC Factory,OPPCE01510
1511,QNED 80,tv,1476000,4.8,TiendaElectro,LGTV01511
1512,Z870,tv,910000,4.3,MercadoLibre Chile,TOSTV01512
1513,Samsung Deluxe 46,electrohogar,1086000,4.4,Ripley,SAMEL01513
1514,MacBook Pro 16,laptop,1948000,4.4,ABCDigital,APPLA01514
1515,Oster Plus 48,electrohogar,449000,3.1,SóloParaTi,OSTEL01515
1516,Emberton II,audio,137000,2.9,La Polar,MARAU01516
1517,Galaxy Book2 Pro,laptop,638000,3.5,Paris.cl,SAMLA01517
1518,Philips Pro 72,electrohogar,1082000,4.8,Hites,PHIEL01518
1519,Major IV,audio,113000,2.7,Hites,MARAU01519
1520,Nitro 5,laptop,505000,4.3,Falabella,ACELA01520
1521,Pixel 8 Pro,celular,1004000,3.5,La Polar,GOOCE01521
1522,MateBook X Pro,laptop,1478000,4.1,Ripley,HUALA01522
1523,Xiaomi Lite 74,tablet,461000,3.2,TiendaElectro,XIATA01523
1524,Insta360 EOS 33,camara,1396000,3.2,OutletCL,INSCA01524
1525,VIERA MX800,tv,1155000,2.8,La Polar,PANTV01525
1526,Nikon Lumix 73,camara,1959000,4.3,Paris.cl,NIKCA01526
1527,MacBook Air M2,laptop,2001000,2.7,SóloParaTi,APPLA01527
1528,Aspire 5,laptop,2289000,3.1,Falabella,ACELA01528
1529,HD 250BT,audio,127000,3.1,La Polar,SENAU01529
1530,KitchenAid Deluxe 75,electrohogar,790000,3.2,PC Factory,KITEL01530
1531,Apple Pro 47,smartwatch,211000,3.5,Falabella,APPSM01531
1532,KitchenAid Smart 7,electrohogar,1022000,4.6,Ripley,KITEL01532
1533,Samsung Lite 44,tablet,668000,4.5,PC Factory,SAMTA01533
1534,MacBook Pro 16,laptop,2441000,4.3,TiendaElectro,APPLA01534
1535,Panasonic Coolpix 13,camara,1576000,4.6,SóloParaTi,PANCA01535
1536,Garmin Pro 66,smartwatch,400000,3.6,TiendaElectro,GARSM01536
1537,Oster Pro 31,electrohogar,115000,4.5,La Polar,OSTEL01537
1538,Olympus Lumix 61,camara,279000,2.6,Falabella,OLYCA01538
1539,Reno 11,celular,389000,3.4,Paris.cl,OPPCE01539
1540,Soundcore Life,audio,148000,4.8,TiendaElectro,ANKAU01540
1541,Galaxy S23,celular,461000,5.0,Paris,SAMCE01541
1542,Neo QLED 8K,tv,382000,2.5,ABCDigital,SAMTV01542
1543,Apple 10 51,tablet,158000,3.0,SóloParaTi,APPTA01543
1544,Onyx Studio 7,audio,84000,4.3,SóloParaTi,HARAU01544
1545,Aspire 5,laptop,1633000,3.2,Ripley,ACELA01545
1546,Vivo Y36,celular,887000,4.9,ABCDigital,VIVCE01546
1547,Bravia A95,tv,895000,3.6,MercadoLibre Chile,SONTV01547
1548,Smart TV,tv,1314000,2.6,OutletCL,AOCTV01548
1549,Moto Edge 40,celular,925000,4.4,Hites,MOTCE01549
1550,P735,tv,1478000,4.6,Ripley,TCLTV01550
1551,Fossil Pro 42,smartwatch,285000,2.7,PC Factory,FOSSM01551
1552,The One,tv,1869000,3.7,Paris,PHITV01552
1553,Pixel 8,celular,1104000,2.9,Ripley,GOOCE01553
1554,Garmin Active 4,smartwatch,384000,4.6,TiendaElectro,GARSM01554
1555,Moto E40,celular,647000,3.5,MercadoLibre Chile,MOTCE01555
1556,C645,tv,348000,4.3,TiendaElectro,TCLTV01556
1557,KitchenAid 2024 52,electrohogar,137000,2.8,TiendaElectro,KITEL01557
1558,Realme C55,celular,673000,2.8,PC Factory,REACE01558
1559,Black+Decker Deluxe 16,electrohogar,603000,3.2,Ripley,BLAEL01559
1560,Garmin Active 70,smartwatch,105000,4.3,Hites,GARSM01560
1561,Soundcore Life,audio,141000,4.4,Paris.cl,ANKAU01561
1562,Samsung 11 85,tablet,418000,4.2,PC Factory,SAMTA01562
1563,Xiaomi 10 97,tablet,764000,2.9,La Polar,XIATA01563
1564,Katana 15,laptop,1408000,2.5,Ripley,MSILA01564
1565,Aspire 5,laptop,1330000,4.8,La Polar,ACELA01565
1566,Xiaomi Pro 81,smartwatch,157000,3.4,Paris.cl,XIASM01566
1567,UHD 4K,tv,177000,2.8,PC Factory,AOCTV01567
1568,Studio Pro,audio,136000,3.4,OutletCL,BEAAU01568
1569,Black+Decker Plus 2,electrohogar,96000,3.5,Ripley,BLAEL01569
1570,Whirlpool Deluxe 80,electrohogar,805000,4.0,OutletCL,WHIEL01570
1571,Galaxy F54,celular,986000,4.6,Ripley,SAMCE01571
1572,Moto G54,celular,614000,3.0,OutletCL,MOTCE01572
1573,Xiaomi 10 82,tablet,91000,2.7,Ripley,XIATA01573
1574,Gaming TV,tv,1293000,3.3,La Polar,AOCTV01574
1575,Bravia A95,tv,1742000,3.6,Ripley,SONTV01575
1576,Hamilton Beach Plus 53,electrohogar,193000,2.8,Paris.cl,HAMEL01576
1577,KitchenAid Plus 89,electrohogar,377000,3.7,Hites,KITEL01577
1578,Fujifilm Coolpix 34,camara,114000,3.1,Paris,FUJCA01578
1579,Vivo Y36,celular,743000,3.5,PC Factory,VIVCE01579
1580,Surface Laptop 5,laptop,2112000,3.3,OutletCL,MICLA01580
1581,Galaxy F54,celular,127000,4.0,ABCDigital,SAMCE01581
1582,Canon EOS 9,camara,741000,2.7,PC Factory,CANCA01582
1583,Oster Pro 16,electrohogar,199000,3.9,La Polar,OSTEL01583
1584,C835,tv,1512000,2.9,Ripley,TCLTV01584
1585,Prestige 14,laptop,687000,2.6,La Polar,MSILA01585
1586,Tecno Pova 5,celular,1067000,2.7,OutletCL,TECCE01586
1587,Katana 15,laptop,434000,3.3,TiendaElectro,MSILA01587
1588,Smart TV,tv,1545000,2.8,OutletCL,PANTV01588
1589,Nikon HERO 47,camara,417000,3.0,PC Factory,NIKCA01589
1590,Kodak Coolpix 95,camara,1162000,3.9,PC Factory,KODCA01590
1591,Prestige 14,laptop,1588000,2.7,Ripley,MSILA01591
1592,QNED 80,tv,823000,2.8,La Polar,LGTV01592
1593,OnePlus CE 3 Lite,celular,566000,4.8,OutletCL,ONECE01593
1594,Olympus HERO 63,camara,758000,2.8,Falabella,OLYCA01594
1595,Whirlpool Pro 46,electrohogar,412000,3.2,Falabella,WHIEL01595
1596,Garmin Watch 4,smartwatch,215000,4.6,TiendaElectro,GARSM01596
1597,Suunto Watch 58,smartwatch,429000,3.7,PC Factory,SUUSM01597
1598,Mabe Smart 84,electrohogar,972000,4.3,PC Factory,MABEL01598
1599,LG Deluxe 65,electrohogar,1154000,3.5,Ripley,LGEL01599
1600,Apple Lite 70,smartwatch,318000,4.7,Hites,APPSM01600
1601,Latitude,laptop,1863000,4.7,Paris.cl,DELLA01601
1602,ATH-CKS50,audio,214000,4.3,MercadoLibre Chile,AUDAU01602
1603,4K TX-65,tv,1743000,2.8,TiendaElectro,PANTV01603
1604,UHD 4K,tv,975000,4.4,Hites,LGTV01604
1605,Amazon Lite 94,tablet,715000,2.9,Ripley,AMATA01605
1606,Aquos,tv,1458000,4.4,MercadoLibre Chile,SHATV01606
1607,Huawei 11 50,tablet,296000,4.4,Falabella,HUATA01607
1608,QuietComfort 45,audio,322000,4.7,SóloParaTi,BOSAU01608
1609,Polaroid Coolpix 15,camara,1059000,4.5,PC Factory,POLCA01609
1610,Amazfit Lite 56,smartwatch,196000,4.5,Ripley,AMASM01610
1611,Xiaomi 10 89,tablet,521000,4.3,La Polar,XIATA01611
1612,Sony EOS 91,camara,765000,3.7,PC Factory,SONCA01612
1613,iPhone 14,celular,1129000,5.0,Paris,APPCE01613
1614,Ninja 2024 41,electrohogar,1105000,4.3,TiendaElectro,NINEL01614
1615,Galaxy F54,celular,842000,4.4,La Polar,SAMCE01615
1616,Galaxy F54,celular,847000,3.5,Paris,SAMCE01616
1617,ATH-M50x,audio,25000,2.7,Hites,AUDAU01617
1618,Pixel 6a,celular,1132000,3.9,OutletCL,GOOCE01618
1619,Amazon 10 67,tablet,352000,3.0,MercadoLibre Chile,AMATA01619
1620,iPhone 15,celular,632000,2.8,PC Factory,APPCE01620
1621,LG Pro 3,electrohogar,1187000,4.9,La Polar,LGEL01621
1622,Polar Pro 31,smartwatch,274000,3.5,PC Factory,POLSM01622
1623,Amazfit Pro 84,smartwatch,398000,2.9,Falabella,AMASM01623
1624,Amazon 10 52,tablet,620000,5.0,TiendaElectro,AMATA01624
1625,Suunto Lite 30,smartwatch,200000,4.6,OutletCL,SUUSM01625
1626,ExpertBook,laptop,2291000,3.6,PC Factory,ASULA01626
1627,U8H,tv,1942000,2.8,OutletCL,HISTV01627
1628,iPhone 15,celular,1165000,4.1,ABCDigital,APPCE01628
1629,KitchenAid Pro 50,electrohogar,777000,2.8,Paris,KITEL01629
1630,Canon Lumix 89,camara,691000,3.9,TiendaElectro,CANCA01630
1631,Polaroid EOS 90,camara,1798000,3.6,SóloParaTi,POLCA01631
1632,Pixel 7a,celular,1050000,3.4,La Polar,GOOCE01632
1633,Samsung Lite 59,smartwatch,337000,3.2,Hites,SAMSM01633
1634,Pixel 7a,celular,580000,4.8,ABCDigital,GOOCE01634
1635,Charge 5,audio,385000,4.6,Falabella,JBLAU01635
1636,Galaxy Book3,laptop,2311000,4.5,MercadoLibre Chile,SAMLA01636
1637,Fossil Pro 94,smartwatch,127000,2.7,PC Factory,FOSSM01637
1638,Suunto Watch 64,smartwatch,210000,4.9,Hites,SUUSM01638
1639,Fly TWS,audio,314000,3.1,La Polar,HARAU01639
1640,Sony HERO 89,camara,1564000,4.2,Ripley,SONCA01640
1641,MateBook 14,laptop,1516000,3.4,OutletCL,HUALA01641
1642,Vivo Y36,celular,376000,4.1,Hites,VIVCE01642
1643,iPhone 13,celular,372000,4.8,TiendaElectro,APPCE01643
1644,iPhone 15 Pro Max,celular,128000,2.9,OutletCL,APPCE01644
1645,Amazfit Pro 79,smartwatch,411000,3.7,SóloParaTi,AMASM01645
1646,Samsung Lite 83,tablet,224000,3.3,La Polar,SAMTA01646
1647,Xiaomi Tab 95,tablet,186000,3.7,PC Factory,XIATA01647
1648,Suunto 2024 81,smartwatch,278000,4.5,La Polar,SUUSM01648
1649,Mi 13 Lite,celular,259000,4.0,ABCDigital,XIACE01649
1650,Xiaomi Pad 2,tablet,151000,2.9,OutletCL,XIATA01650
1651,Redmi Note 13,celular,670000,2.6,PC Factory,XIACE01651
1652,Surface Laptop 5,laptop,884000,2.7,Hites,MICLA01652
1653,Apple Pro 16,smartwatch,78000,4.0,Hites,APPSM01653
1654,Realme Pad 76,tablet,280000,2.9,TiendaElectro,REATA01654
1655,Mabe Deluxe 53,electrohogar,824000,2.6,Paris.cl,MABEL01655
1656,Reno 10,celular,696000,2.7,Hites,OPPCE01656
1657,Garmin Active 99,smartwatch,185000,4.7,Ripley,GARSM01657
1658,Reno 10,celular,1158000,4.1,Hites,OPPCE01658
1659,Pixel 7,celular,779000,2.5,Ripley,GOOCE01659
1660,Pixel 8,celular,395000,4.8,Paris.cl,GOOCE01660
1661,Xiaomi Lite 89,smartwatch,334000,4.5,PC Factory,XIASM01661
1662,Xiaomi 2024 95,smartwatch,65000,4.2,SóloParaTi,XIASM01662
1663,Ambient Light,tv,1163000,4.3,ABCDigital,PHITV01663
1664,OnePlus CE 3 Lite,celular,783000,4.6,Falabella,ONECE01664
1665,Polaroid HERO 39,camara,636000,3.1,La Polar,POLCA01665
1666,Redmi 12,celular,898000,5.0,OutletCL,XIACE01666
1667,Polar Lite 72,smartwatch,283000,3.8,TiendaElectro,POLSM01667
1668,Samsung Pro 22,electrohogar,125000,2.7,Hites,SAMEL01668
1669,Vostro,laptop,2191000,3.9,ABCDigital,DELLA01669
1670,Fitbit 2024 48,smartwatch,75000,3.1,La Polar,FITSM01670
1671,Black+Decker Deluxe 69,electrohogar,317000,5.0,MercadoLibre Chile,BLAEL01671
1672,Realme 11,celular,650000,2.7,Paris,REACE01672
1673,Kodak HERO 72,camara,823000,3.2,OutletCL,KODCA01673
1674,The Frame,tv,1556000,4.5,Falabella,SAMTV01674
1675,Kodak Alpha 7,camara,405000,4.9,La Polar,KODCA01675
1676,VivoBook 15,laptop,2382000,3.1,Paris.cl,ASULA01676
1677,Fitbit Active 37,smartwatch,91000,4.9,Paris.cl,FITSM01677
1678,Galaxy F54,celular,763000,3.3,MercadoLibre Chile,SAMCE01678
1679,Amazon 11 53,tablet,746000,4.2,PC Factory,AMATA01679
1680,KitchenAid Smart 35,electrohogar,158000,4.3,La Polar,KITEL01680
1681,Mabe Smart 80,electrohogar,791000,3.0,Hites,MABEL01681
1682,Moto E40,celular,608000,4.3,La Polar,MOTCE01682
1683,Polar Lite 25,smartwatch,447000,4.2,OutletCL,POLSM01683
1684,Realme Lite 62,tablet,420000,4.1,La Polar,REATA01684
1685,VIERA MX800,tv,502000,5.0,MercadoLibre Chile,PANTV01685
1686,Insta360 Lumix 70,camara,947000,3.0,Paris,INSCA01686
1687,MateBook 14,laptop,2056000,2.7,TiendaElectro,HUALA01687
1688,Apple Tab 85,tablet,664000,4.9,La Polar,APPTA01688
1689,QNED 80,tv,929000,4.6,Ripley,LGTV01689
1690,Amazfit Active 98,smartwatch,334000,4.6,La Polar,AMASM01690
1691,Moto G14,celular,322000,3.6,La Polar,MOTCE01691
1692,Vivo T2,celular,670000,4.1,ABCDigital,VIVCE01692
1693,ExpertBook,laptop,549000,3.6,Hites,ASULA01693
1694,iPhone 14,celular,833000,3.4,Paris,APPCE01694
1695,Mabe Deluxe 59,electrohogar,681000,3.3,PC Factory,MABEL01695
1696,Kodak EOS 97,camara,1619000,3.8,MercadoLibre Chile,KODCA01696
1697,Vostro,laptop,258000,3.8,SóloParaTi,DELLA01697
1698,Inspiron 15,laptop,2312000,3.9,Hites,DELLA01698
1699,Ninja Plus 78,electrohogar,182000,4.1,Paris,NINEL01699
1700,4K TX-65,tv,621000,2.7,MercadoLibre Chile,PANTV01700
1701,4T-C,tv,937000,4.6,ABCDigital,SHATV01701
1702,Amazfit Lite 87,smartwatch,317000,4.6,Paris.cl,AMASM01702
1703,Predator Helios,laptop,2458000,3.0,TiendaElectro,ACELA01703
1704,Z870,tv,1586000,4.1,ABCDigital,TOSTV01704
1705,Bravia A95,tv,1581000,4.5,TiendaElectro,SONTV01705
1706,Mabe Pro 29,electrohogar,821000,3.6,Hites,MABEL01706
1707,Mabe Deluxe 92,electrohogar,322000,3.6,OutletCL,MABEL01707
1708,Moto E40,celular,583000,4.7,SóloParaTi,MOTCE01708
1709,Samsung Lite 32,smartwatch,95000,3.2,Ripley,SAMSM01709
1710,Smart TV,tv,1117000,4.8,Hites,AOCTV01710
1711,Alcatel 11 11,tablet,215000,4.5,OutletCL,ALCTA01711
1712,Realme C55,celular,348000,2.7,SóloParaTi,REACE01712
1713,Galaxy Book2 Pro,laptop,1666000,3.4,La Polar,SAMLA01713
1714,Apple Watch 74,smartwatch,120000,3.0,SóloParaTi,APPSM01714
1715,LG Plus 48,electrohogar,1193000,3.6,PC Factory,LGEL01715
1716,LG Smart 24,electrohogar,1008000,3.4,MercadoLibre Chile,LGEL01716
1717,CX Plus,audio,285000,3.1,Falabella,SENAU01717
1718,SoundLink Flex,audio,398000,3.5,TiendaElectro,BOSAU01718
1719,Fossil 2024 47,smartwatch,224000,3.3,PC Factory,FOSSM01719
1720,Tecno Spark 10,celular,1121000,3.6,Ripley,TECCE01720
1721,Indy Evo,audio,37000,3.3,SóloParaTi,SKUAU01721
1722,Soundcore Space,audio,352000,4.0,SóloParaTi,ANKAU01722
1723,Lenovo Pad 37,tablet,769000,4.7,Paris.cl,LENTA01723
1724,Huawei Lite 27,smartwatch,323000,3.9,Falabella,HUASM01724
1725,MOMENTUM 4,audio,363000,3.0,Paris,SENAU01725
1726,Find X6,celular,943000,3.4,Paris,OPPCE01726
1727,Amazon Lite 99,tablet,364000,4.0,Ripley,AMATA01727
1728,Samsung Tab 30,tablet,374000,4.6,Paris.cl,SAMTA01728
1729,Smart TV,tv,1744000,4.1,Paris.cl,AOCTV01729
1730,LG Deluxe 27,electrohogar,867000,3.4,OutletCL,LGEL01730
1731,Poco X6,celular,1118000,5.0,ABCDigital,XIACE01731
1732,Microsoft Lite 45,tablet,372000,3.6,Paris.cl,MICTA01732
1733,Garmin Pro 47,smartwatch,404000,2.6,Falabella,GARSM01733
1734,ExpertBook,laptop,377000,4.3,Ripley,ASULA01734
1735,GoPro EOS 62,camara,1209000,3.7,MercadoLibre Chile,GOPCA01735
1736,Huawei Active 21,smartwatch,271000,3.4,OutletCL,HUASM01736
1737,VivoBook 15,laptop,2202000,4.3,Falabella,ASULA01737
1738,MateBook D15,laptop,1137000,4.4,Paris.cl,HUALA01738
1739,Bravia X90,tv,1135000,3.4,MercadoLibre Chile,SONTV01739
1740,Studio Pro,audio,374000,4.7,TiendaElectro,BEAAU01740
1741,iPhone 15,celular,1097000,3.0,La Polar,APPCE01741
1742,Z870,tv,1043000,4.8,Ripley,TOSTV01742
1743,Garmin 2024 95,smartwatch,416000,3.3,Paris.cl,GARSM01743
1744,MacBook Air M2,laptop,2146000,3.1,MercadoLibre Chile,APPLA01744
1745,Aquos,tv,1845000,3.2,Falabella,SHATV01745
1746,Olympus HERO 27,camara,1933000,4.7,Paris.cl,OLYCA01746
1747,iPhone 15 Pro,celular,1002000,3.2,SóloParaTi,APPCE01747
1748,Crystal UHD,tv,485000,3.4,Paris.cl,SAMTV01748
1749,Huawei Watch 23,smartwatch,295000,3.4,ABCDigital,HUASM01749
1750,Smart TV,tv,1000000,3.7,Falabella,SHATV01750
1751,Tecno Camon 20,celular,1029000,4.5,La Polar,TECCE01751
1752,ATH-S220,audio,377000,3.8,Hites,AUDAU01752
1753,Xiaomi Lite 82,smartwatch,192000,4.5,Falabella,XIASM01753
1754,Black+Decker Plus 46,electrohogar,1144000,2.6,MercadoLibre Chile,BLAEL01754
1755,GoPro EOS 8,camara,1217000,3.8,Hites,GOPCA01755
1756,OLED S95,tv,1665000,3.5,TiendaElectro,SAMTV01756
1757,Crusher Evo,audio,277000,4.9,Paris.cl,SKUAU01757
1758,Soundcore Motion,audio,175000,5.0,TiendaElectro,ANKAU01758
1759,Realme Lite 95,tablet,413000,4.8,ABCDigital,REATA01759
1760,C835,tv,680000,3.4,PC Factory,TCLTV01760
1761,Apple 2024 12,smartwatch,319000,2.6,OutletCL,APPSM01761
1762,CX Plus,audio,353000,3.1,Paris.cl,SENAU01762
1763,Crosshair 17,laptop,1247000,4.8,Paris.cl,MSILA01763
1764,Polar Active 78,smartwatch,382000,2.8,ABCDigital,POLSM01764
1765,Bravia A80,tv,180000,4.6,MercadoLibre Chile,SONTV01765
1766,ATH-CKS50,audio,143000,3.3,PC Factory,AUDAU01766
1767,Summit E16,laptop,419000,4.1,Hites,MSILA01767
1768,Polaroid Lumix 4,camara,821000,3.8,TiendaElectro,POLCA01768
1769,Major IV,audio,283000,3.6,MercadoLibre Chile,MARAU01769
1770,Mabe Plus 63,electrohogar,410000,4.6,Hites,MABEL01770
1771,Panasonic Coolpix 12,camara,993000,4.0,Hites,PANCA01771
1772,iPhone 15,celular,318000,3.5,Paris,APPCE01772
1773,Envy x360,laptop,789000,3.1,OutletCL,HPLA01773
1774,Polaroid Alpha 37,camara,194000,3.9,TiendaElectro,POLCA01774
1775,Victus Gaming,laptop,1194000,3.4,TiendaElectro,HPLA01775
1776,U8H,tv,667000,3.3,SóloParaTi,HISTV01776
1777,Fujifilm Coolpix 77,camara,873000,4.9,SóloParaTi,FUJCA01777
1778,Huawei Pad 81,tablet,433000,3.2,Hites,HUATA01778
1779,Nikon Coolpix 52,camara,1002000,4.7,PC Factory,NIKCA01779
1780,GoPro Alpha 93,camara,750000,4.6,Hites,GOPCA01780
1781,Redmi Note 12 Pro,celular,458000,2.9,SóloParaTi,XIACE01781
1782,Polaroid HERO 36,camara,1514000,3.1,OutletCL,POLCA01782
1783,Ambient Light,tv,1703000,4.2,MercadoLibre Chile,PHITV01783
1784,TCL Pad 43,tablet,682000,3.3,Paris.cl,TCLTA01784
1785,Insta360 Coolpix 9,camara,1035000,3.6,ABCDigital,INSCA01785
1786,Kodak HERO 9,camara,910000,4.2,OutletCL,KODCA01786
1787,KitchenAid Deluxe 43,electrohogar,522000,3.1,TiendaElectro,KITEL01787
1788,MateBook X Pro,laptop,599000,4.3,MercadoLibre Chile,HUALA01788
1789,Samsung Lite 77,smartwatch,337000,4.1,Ripley,SAMSM01789
1790,Pavilion 15,laptop,1064000,3.8,MercadoLibre Chile,HPLA01790
1791,Realme Narzo 60,celular,747000,4.6,MercadoLibre Chile,REACE01791
1792,Xiaomi Active 12,smartwatch,191000,3.8,Paris.cl,XIASM01792
1793,Fossil Watch 92,smartwatch,276000,3.0,SóloParaTi,FOSSM01793
1794,ATH-CKS50,audio,278000,4.2,Paris,AUDAU01794
1795,Fly TWS,audio,94000,4.9,MercadoLibre Chile,HARAU01795
1796,Crusher Evo,audio,132000,4.4,OutletCL,SKUAU01796
1797,Tecno Camon 20,celular,937000,4.3,Ripley,TECCE01797
1798,Apple Pro 15,smartwatch,43000,3.3,SóloParaTi,APPSM01798
1799,Envy x360,laptop,2284000,3.3,Falabella,HPLA01799
1800,Predator Helios,laptop,1966000,2.7,Falabella,ACELA01800
1801,Moto E40,celular,217000,4.8,OutletCL,MOTCE01801
1802,Realme 11,celular,218000,3.1,TiendaElectro,REACE01802
1803,WF-1000XM5,audio,220000,3.8,SóloParaTi,SONAU01803
1804,Huawei Pro 16,smartwatch,256000,2.7,Ripley,HUASM01804
1805,Polaroid Lumix 48,camara,752000,3.0,La Polar,POLCA01805
1806,MOMENTUM 4,audio,393000,2.8,ABCDigital,SENAU01806
1807,Katana 15,laptop,986000,2.8,Ripley,MSILA01807
1808,Onyx Studio 7,audio,371000,3.3,MercadoLibre Chile,HARAU01808
1809,Crusher Evo,audio,178000,4.6,Paris,SKUAU01809
1810,Whirlpool Pro 39,electrohogar,953000,4.3,SóloParaTi,WHIEL01810
1811,Surface Laptop Studio,laptop,1932000,3.2,Falabella,MICLA01811
